Name,Roll_No,Batch,Semester,MATH101,PHY101,CHEM101,ENG101,CS101,MATH102,PHY102,EE101,ME101,CS102,MATH201,CS201,CS202,CS203,CS204,MATH202,CS205,CS206,CS207,CS208,MGT101,CS301,CS302,CS303,CS304,CS305,CS306,CS307,CS308,CS309,CS310,CS401,CS402,CS403,CS404,CS405,CS406,CS407,CS408,MGT201
Aryan Patel,2024066,2024-28,1,66.48,63.31,67.78,74.61,78.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Patel,2024066,2024-28,2,,,,,,77.86,85.64,92.43,94.46,82.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneha Patel,2024067,2024-28,1,68.6,55.19,64.75,74.13,73.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneha Patel,2024067,2024-28,2,,,,,,68.12,57.7,72.98,65.17,63.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Desai,2024068,2024-28,1,63.95,60.1,71.16,60.62,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Desai,2024068,2024-28,2,,,,,,83.06,92.68,85.47,88.71,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Yadav,2024069,2024-28,1,68.99,70.8,55.38,56.84,53.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Yadav,2024069,2024-28,2,,,,,,28.21,62.16,77.25,58.19,42.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Yadav,2024070,2024-28,1,55.77,50.18,68.96,68.46,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Yadav,2024070,2024-28,2,,,,,,96.14,99.9,100.0,71.86,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Nair,2024071,2024-28,1,58.76,67.96,58.87,68.68,51.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Nair,2024071,2024-28,2,,,,,,79.27,65.85,67.83,71.17,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Iyer,2024072,2024-28,1,51.02,42.49,46.84,55.77,33.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Iyer,2024072,2024-28,2,,,,,,35.46,49.32,68.11,53.6,41.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Singh,2024073,2024-28,1,47.84,51.46,66.6,50.98,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Singh,2024073,2024-28,2,,,,,,69.79,66.15,76.66,76.76,72.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Sinha,2024074,2024-28,1,76.35,83.89,75.09,78.49,75.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Sinha,2024074,2024-28,2,,,,,,56.25,67.82,76.25,74.85,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Yadav,2024075,2024-28,1,86.16,95.35,80.28,90.76,92.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Yadav,2024075,2024-28,2,,,,,,53.81,61.19,45.98,61.33,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
